Date,pred,var_pred,asset,model
2008-05-19,0.0,3.9250932885026015e-05,IEF,GARCH11-t
2008-05-20,0.0,2.112382881228185e-05,IEF,GARCH11-t
2008-05-21,0.0,2.0605994811902963e-05,IEF,GARCH11-t
2008-05-22,0.0,1.9931128535555825e-05,IEF,GARCH11-t
2008-05-23,0.0,2.1222109277212765e-05,IEF,GARCH11-t
2008-05-27,0.0,2.1225270570784047e-05,IEF,GARCH11-t
2008-05-28,0.0,2.1445836204630447e-05,IEF,GARCH11-t
2008-05-29,0.0,2.332788346081118e-05,IEF,GARCH11-t
2008-05-30,0.0,2.3324425713700412e-05,IEF,GARCH11-t
2008-06-02,0.0,2.2759762813637516e-05,IEF,GARCH11-t
2008-06-03,0.0,2.6026152385691913e-05,IEF,GARCH11-t
2008-06-04,0.0,2.5932932250705308e-05,IEF,GARCH11-t
2008-06-05,0.0,2.3223140252193923e-05,IEF,GARCH11-t
2008-06-06,0.0,2.351965866303964e-05,IEF,GARCH11-t
2008-06-09,0.0,2.6118589695148655e-05,IEF,GARCH11-t
2008-06-10,0.0,2.743560863797245e-05,IEF,GARCH11-t
2008-06-11,0.0,2.784155718608882e-05,IEF,GARCH11-t
2008-06-12,0.0,2.6402764644366402e-05,IEF,GARCH11-t
2008-06-13,0.0,4.0234630946878147e-05,IEF,GARCH11-t
2008-06-16,0.0,2.77578115647561e-05,IEF,GARCH11-t
2008-06-17,0.0,2.6308571252029085e-05,IEF,GARCH11-t
2008-06-18,0.0,2.5560165177561163e-05,IEF,GARCH11-t
2008-06-19,0.0,2.5768928874208546e-05,IEF,GARCH11-t
2008-06-20,0.0,3.427563131068295e-05,IEF,GARCH11-t
2008-06-23,0.0,2.5956256098277754e-05,IEF,GARCH11-t
2008-06-24,0.0,2.465817342270998e-05,IEF,GARCH11-t
2008-06-25,0.0,2.4873535269167474e-05,IEF,GARCH11-t
2008-06-26,0.0,2.3651731558563545e-05,IEF,GARCH11-t
2008-06-27,0.0,2.4126615319936922e-05,IEF,GARCH11-t
