Date,pred,var_pred,asset,model
2009-08-04,0.0,0.00015345652598814936,HYG,GARCH11-t
2009-08-05,0.0,0.0001095930550416006,HYG,GARCH11-t
2009-08-06,0.0,0.00015960913590322672,HYG,GARCH11-t
2009-08-07,0.0,0.0001641149840839672,HYG,GARCH11-t
2009-08-10,0.0,0.00016445325498014177,HYG,GARCH11-t
2009-08-11,0.0,0.0001326627988555262,HYG,GARCH11-t
2009-08-12,0.0,0.0001522729147422086,HYG,GARCH11-t
2009-08-13,0.0,9.45027497290002e-05,HYG,GARCH11-t
2009-08-14,0.0,0.00015075708364607616,HYG,GARCH11-t
2009-08-17,0.0,0.00016815544130472127,HYG,GARCH11-t
2009-08-18,0.0,0.00028071107372882665,HYG,GARCH11-t
2009-08-19,0.0,0.000295673642212251,HYG,GARCH11-t
2009-08-20,0.0,0.00025048878562523966,HYG,GARCH11-t
2009-08-21,0.0,0.00019016279120307508,HYG,GARCH11-t
2009-08-24,0.0,0.0002294383358914528,HYG,GARCH11-t
2009-08-25,0.0,0.0001759050695603222,HYG,GARCH11-t
2009-08-26,0.0,0.00015586365100716528,HYG,GARCH11-t
2009-08-27,0.0,0.00013955287673674802,HYG,GARCH11-t
2009-08-28,0.0,0.0001334938367962349,HYG,GARCH11-t
2009-08-31,0.0,0.00012803994634147373,HYG,GARCH11-t
2009-09-01,0.0,0.00010447124390933852,HYG,GARCH11-t
2009-09-02,0.0,0.00012327748411091247,HYG,GARCH11-t
2009-09-03,0.0,0.00010186467722616868,HYG,GARCH11-t
2009-09-04,0.0,0.00011731229751842403,HYG,GARCH11-t
2009-09-08,0.0,7.826045295575789e-05,HYG,GARCH11-t
2009-09-09,0.0,7.792756181219118e-05,HYG,GARCH11-t
2009-09-10,0.0,0.00013262665954185185,HYG,GARCH11-t
2009-09-11,0.0,0.0001257773940969363,HYG,GARCH11-t
2009-09-14,0.0,0.0001478673773636947,HYG,GARCH11-t
2009-09-15,0.0,0.00013838536413028228,HYG,GARCH11-t
2009-09-16,0.0,0.00010905549911492664,HYG,GARCH11-t
2009-09-17,0.0,0.0001420832494991942,HYG,GARCH11-t
2009-09-18,0.0,0.0001307856445069704,HYG,GARCH11-t
2009-09-21,0.0,8.170541205121494e-05,HYG,GARCH11-t
2009-09-22,0.0,9.849407310366118e-05,HYG,GARCH11-t
2009-09-23,0.0,7.75905897486847e-05,HYG,GARCH11-t
2009-09-24,0.0,8.599032059048266e-05,HYG,GARCH11-t
2009-09-25,0.0,8.492687134413794e-05,HYG,GARCH11-t
2009-09-28,0.0,9.315606926858101e-05,HYG,GARCH11-t
2009-09-29,0.0,8.015815351260583e-05,HYG,GARCH11-t
2009-09-30,0.0,8.650747554133385e-05,HYG,GARCH11-t
2009-10-01,0.0,8.192695362982792e-05,HYG,GARCH11-t
2009-10-02,0.0,0.000146332152857383,HYG,GARCH11-t
2009-10-05,0.0,0.00013711612913274132,HYG,GARCH11-t
2009-10-06,0.0,0.00014490237709755886,HYG,GARCH11-t
2009-10-07,0.0,0.00012503145777382815,HYG,GARCH11-t
2009-10-08,0.0,0.0001295259389835967,HYG,GARCH11-t
2009-10-09,0.0,0.00012305818199821438,HYG,GARCH11-t
2009-10-12,0.0,0.00011551049093346223,HYG,GARCH11-t
2009-10-13,0.0,0.0001045498405717133,HYG,GARCH11-t
2009-10-14,0.0,0.00011395389014993363,HYG,GARCH11-t
2009-10-15,0.0,0.00011133607759270859,HYG,GARCH11-t
2009-10-16,0.0,0.00010589194965082309,HYG,GARCH11-t
2009-10-19,0.0,0.00010123452178823333,HYG,GARCH11-t
2009-10-20,0.0,7.797596829140745e-05,HYG,GARCH11-t
2009-10-21,0.0,9.547865085742317e-05,HYG,GARCH11-t
2009-10-22,0.0,9.319701091288181e-05,HYG,GARCH11-t
2009-10-23,0.0,9.384242053426357e-05,HYG,GARCH11-t
2009-10-26,0.0,9.138886416921764e-05,HYG,GARCH11-t
2009-10-27,0.0,8.854114262176704e-05,HYG,GARCH11-t
2009-10-28,0.0,6.657175944330558e-05,HYG,GARCH11-t
2009-10-29,0.0,9.851030340960204e-05,HYG,GARCH11-t
2009-10-30,0.0,0.00010330784073637057,HYG,GARCH11-t
2009-11-02,0.0,0.00010369488175471225,HYG,GARCH11-t
2009-11-03,0.0,0.00010337735413547699,HYG,GARCH11-t
2009-11-04,0.0,0.0001001415459810936,HYG,GARCH11-t
2009-11-05,0.0,8.023120113193008e-05,HYG,GARCH11-t
2009-11-06,0.0,5.6178797293502896e-05,HYG,GARCH11-t
2009-11-09,0.0,9.117517574860568e-05,HYG,GARCH11-t
2009-11-10,0.0,7.105789789930193e-05,HYG,GARCH11-t
2009-11-11,0.0,8.682670261067508e-05,HYG,GARCH11-t
2009-11-12,0.0,8.455650746671957e-05,HYG,GARCH11-t
2009-11-13,0.0,8.226982630435213e-05,HYG,GARCH11-t
2009-11-16,0.0,8.045653510186769e-05,HYG,GARCH11-t
2009-11-17,0.0,7.953312703775907e-05,HYG,GARCH11-t
2009-11-18,0.0,7.745841246466594e-05,HYG,GARCH11-t
2009-11-19,0.0,4.808963230028247e-05,HYG,GARCH11-t
2009-11-20,0.0,4.566952224800066e-05,HYG,GARCH11-t
2009-11-23,0.0,4.3053981634587705e-05,HYG,GARCH11-t
2009-11-24,0.0,3.701695830621249e-05,HYG,GARCH11-t
2009-11-25,0.0,3.5176307913544e-05,HYG,GARCH11-t
2009-11-27,0.0,3.868310804654992e-05,HYG,GARCH11-t
2009-11-30,0.0,4.210739945340861e-05,HYG,GARCH11-t
2009-12-01,0.0,4.077006872395625e-05,HYG,GARCH11-t
