Date,pred,asset,model
2008-03-20,0.010796033830730486,SPY,HAR-RV
2008-03-24,0.013611860253016443,SPY,HAR-RV
2008-03-25,0.015855506217080206,SPY,HAR-RV
2008-03-26,0.015494036512234901,SPY,HAR-RV
2008-03-27,0.015241151279907486,SPY,HAR-RV
2008-03-28,0.01221253261290208,SPY,HAR-RV
2008-03-31,0.010712816481663388,SPY,HAR-RV
2008-04-01,0.009563281175894242,SPY,HAR-RV
2008-04-02,0.00944096920956186,SPY,HAR-RV
2008-04-03,0.009942552594209552,SPY,HAR-RV
2008-04-04,0.010842729155831128,SPY,HAR-RV
2008-04-07,0.01039652065160863,SPY,HAR-RV
2008-04-08,0.009516090236124973,SPY,HAR-RV
2008-04-09,0.009057881017485838,SPY,HAR-RV
2008-04-10,0.0063235402374886155,SPY,HAR-RV
2008-04-11,0.00634007634044807,SPY,HAR-RV
2008-04-14,0.007030686895782676,SPY,HAR-RV
2008-04-15,0.007419833277498606,SPY,HAR-RV
2008-04-16,0.008482528288928521,SPY,HAR-RV
2008-04-17,0.008853280140224067,SPY,HAR-RV
2008-04-18,0.008665311897958682,SPY,HAR-RV
2008-04-21,0.010484420078257775,SPY,HAR-RV
2008-04-22,0.009163279826222018,SPY,HAR-RV
2008-04-23,0.009749638150273146,SPY,HAR-RV
2008-04-24,0.009602558501555709,SPY,HAR-RV
2008-04-25,0.007863889612063761,SPY,HAR-RV
2008-04-28,0.007975496379526333,SPY,HAR-RV
2008-04-29,0.007462718318310264,SPY,HAR-RV
2008-04-30,0.008105754946764904,SPY,HAR-RV
2008-05-01,0.007876565455126168,SPY,HAR-RV
2008-05-02,0.008353600841412828,SPY,HAR-RV
2008-05-05,0.008641571057028877,SPY,HAR-RV
2008-05-06,0.009343774195939165,SPY,HAR-RV
2008-05-07,0.009385242349417944,SPY,HAR-RV
2008-05-08,0.009464978924324465,SPY,HAR-RV
2008-05-09,0.00961227122698359,SPY,HAR-RV
2008-05-12,0.009351956807138701,SPY,HAR-RV
2008-05-13,0.009332560318749293,SPY,HAR-RV
2008-05-14,0.009019292849538752,SPY,HAR-RV
2008-05-15,0.009269509430344429,SPY,HAR-RV
2008-05-16,0.007960324713510755,SPY,HAR-RV
2008-05-19,0.007803028467077474,SPY,HAR-RV
2008-05-20,0.008757304390188812,SPY,HAR-RV
2008-05-21,0.007901171335589008,SPY,HAR-RV
2008-05-22,0.008252587744828392,SPY,HAR-RV
2008-05-23,0.008570102863263018,SPY,HAR-RV
2008-05-27,0.009117223973705537,SPY,HAR-RV
2008-05-28,0.008833856392848342,SPY,HAR-RV
2008-05-29,0.009788011754903018,SPY,HAR-RV
2008-05-30,0.009813191383082724,SPY,HAR-RV
2008-06-02,0.008681901788237436,SPY,HAR-RV
2008-06-03,0.00916814999725172,SPY,HAR-RV
2008-06-04,0.008201581063121816,SPY,HAR-RV
2008-06-05,0.008514117218274948,SPY,HAR-RV
2008-06-06,0.008917835102063683,SPY,HAR-RV
2008-06-09,0.008618771934193263,SPY,HAR-RV
2008-06-10,0.009553026364730273,SPY,HAR-RV
2008-06-11,0.011279634538272477,SPY,HAR-RV
