epoch,split,loss_total,loss_pred_wr,loss_pred_rmse,loss_noarb_bfly,loss_noarb_cal,loss_param_l2,lr,grad_norm,batches,wall_time_s,hit_a_lo,hit_a_hi,hit_b_lo,hit_b_hi,hit_rho_lo,hit_rho_hi,hit_m_lo,hit_m_hi,hit_sigma_lo,hit_sigma_hi
855,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.6883899920266213e-05,,2,2.2145029999992403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,train,0.25634354778698515,0.20609599351882935,0.2089520330939974,0.0,0.0001250597955991647,0.05009748360940388,1.665599203557102e-05,0.000977,7,17.129311000000598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.665599203557102e-05,,2,2.19374500000049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,train,0.2583428685154234,0.20814075853143418,0.2108979161296572,0.0,8.727612294023857e-05,0.05009737930127552,1.642954237958331e-05,0.000977,7,18.317288400001416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.642954237958331e-05,,2,2.4153723000017635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,train,0.26219564250537325,0.21198958371366775,0.21480762319905417,0.0,9.03486434253864e-05,0.0500976453934397,1.6204553428720307e-05,0.000977,7,17.539029499999742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.6204553428720307e-05,,2,2.3986904000012146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,train,0.2634248903819493,0.21316138548510416,0.21604189276695251,0.0,0.00013834635527538403,0.05009748733469418,1.5981027643425043e-05,0.000488,7,17.385537399997702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.5981027643425043e-05,,2,2.7055897999998706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,train,0.2557921899216516,0.20549366516726358,0.20832807890006474,0.0,0.0001674107157409058,0.050097626234803884,1.5758967468139734e-05,0.000488,7,18.174859900002048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.5758967468139734e-05,,2,2.3334493000002112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,train,0.24535668747765677,0.19512795018298285,0.19794473690646036,0.0,0.00010928199480986223,0.05009759749685015,1.5538375331278863e-05,0.000488,7,16.952739200001815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.5538375331278863e-05,,2,1.9949521999988065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,train,0.2525515300886972,0.2023600935935974,0.2052627865757261,0.0,7.828001045189532e-05,0.05009750383240836,1.531925364520273e-05,0.000488,7,17.104797800002416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.531925364520273e-05,,2,2.83951039999738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,train,0.25427939210619244,0.2040079619203295,0.2070403609957014,0.0,0.00014489382322478508,0.050097559711762836,1.5101604806191003e-05,0.000488,7,17.520905600002152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699612855911,1.5101604806191003e-05,,2,2.3385971000025165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,train,0.2580504672867911,0.207772325192179,0.21073474415710994,0.0,0.00015053073937971412,0.05009750596114567,1.4885431194416448e-05,0.000488,7,17.36314350000248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699612855911,1.4885431194416448e-05,,2,2.3704572999995435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,train,0.2631929708378656,0.2129710806267602,0.2159356347152165,0.0,0.00010363520518045075,0.05009752671633448,1.4670735173919107e-05,0.000488,7,17.132060399999318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699985384941,1.4670735173919107e-05,,2,2.7698122000001604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,train,0.26441879144736696,0.21427590719291142,0.21715665289333888,0.0,3.778366850123608e-05,0.050097543746232986,1.4457519092580171e-05,0.000488,7,16.721766599999683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.4457519092580171e-05,,2,2.2878420000015467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,train,0.25381843319961,0.20357184537819453,0.20658993933882033,0.0,0.00012422938328070034,0.05009751234735761,1.4245785282096662e-05,0.000488,7,16.207868400000734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.4245785282096662e-05,,2,2.3091917999990983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,train,0.25108897260257174,0.2008878801550184,0.20374446042946406,0.0,8.630731047430475e-05,0.05009752299104418,1.4035536057955576e-05,0.000488,7,17.980235099999845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.4035536057955576e-05,,2,2.2772984000002907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,train,0.2492319494485855,0.19900982507637568,0.201907502753394,0.0,0.00010380128930721964,0.05009756450142179,1.3826773719408706e-05,0.000488,7,18.398002500001894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.3826773719408706e-05,,2,2.072126200000639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,train,0.2536022216081619,0.20332873506205423,0.20614742381232126,0.0,0.00014665046078984493,0.05009750702551433,1.3619500549447598e-05,0.000488,7,18.828996299998835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.3619500549447598e-05,,2,2.492447500000708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,train,0.26534501143864225,0.21509008961064474,0.21820210984775,0.0,0.00013120482721465772,0.05009748041629791,1.3413718814778323e-05,0.000488,7,17.315166000000318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.3413718814778323e-05,,2,2.3203610999989905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,train,0.2601656573159354,0.20993899873324803,0.2130777793271201,0.0,0.0001076211774488911,0.05009751447609493,1.3209430765797085e-05,0.000488,7,18.52110739999989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.3209430765797085e-05,,2,2.441677899998467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,train,0.2573777564934322,0.20717820738043105,0.21003845759800502,0.0,8.51170573566508e-05,0.0500974107001509,1.3006638636565186e-05,0.000488,7,19.33948600000076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.3006638636565186e-05,,2,2.3359004000012646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,train,0.24923689663410187,0.19902845791407994,0.2018949623618807,0.0,9.242466746530096e-05,0.05009753257036209,1.2805344644784883e-05,0.000488,7,17.711878900001466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.2805344644784883e-05,,2,2.314198400003079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,train,0.2487407284123557,0.19856062957218715,0.20145064166613988,0.0,6.878565441833675e-05,0.05009755438991955,1.2605550991775032e-05,0.000488,7,18.78888829999778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.2605550991775032e-05,,2,2.5980860000017856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,train,0.25263284359659466,0.20235230241503036,0.20518118568829127,0.0,0.00015251869418924407,0.05009751820138523,1.2407259862446955e-05,0.000488,7,16.725097099999402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.2407259862446955e-05,,2,2.1100096000009216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,train,0.2644669626440321,0.2142577086176191,0.2170782834291458,0.0,9.317203616124711e-05,0.05009744901742254,1.2210473425280781e-05,0.000488,7,17.07425990000047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.2210473425280781e-05,,2,2.086810600001627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,train,0.2605132779904774,0.21031601088387625,0.21310728788375854,0.0,8.312407070271937e-05,0.050097515008279254,1.2015193832301351e-05,0.000488,7,18.332982600000832,0.0,0.0,1.0,0.0,0.0,0.002232142857142857,0.0,0.0,0.0,0.0
878,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.2015193832301351e-05,,2,2.2760182000019995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,train,0.25213901911463055,0.20191794208117894,0.2048851932798113,0.0,0.0001029708790676003,0.05009751447609493,1.1821423219055086e-05,0.000488,7,17.518465000001015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.1821423219055086e-05,,2,2.4600012000009883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,train,0.2493739468710763,0.19914801205907548,0.2018844016960689,0.0,0.00010701220838070315,0.05009752352322851,1.1629163704586298e-05,0.000488,7,18.338537200001156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.1629163704586298e-05,,2,2.715695200000482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,train,0.25149108256612507,0.20118290398802077,0.20400950525488173,0.0,0.00017554873816802034,0.05009752192667553,1.143841739141424e-05,0.000488,7,17.06101590000253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.143841739141424e-05,,2,2.163601700001891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,train,0.25425765769822256,0.2040099118437086,0.20691346270697458,0.0,0.000125170514365891,0.050097541617495675,1.1249186365510127e-05,0.000488,7,17.731149999999616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,1.1249186365510127e-05,,2,2.175969100000657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,train,0.25003306354795185,0.1998494906084878,0.2025989592075348,0.0,7.169208869787067e-05,0.050097543214048655,1.1061472696274043e-05,0.000488,7,19.813509199997497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.1061472696274043e-05,,2,2.3927592000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,train,0.25792618308748516,0.20767592319420405,0.21055563858577184,0.0,0.00012730190064758062,0.05009749744619642,1.0875278436512646e-05,0.000488,7,17.277367999999115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690672159195,1.0875278436512646e-05,,2,2.340464000000793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,train,0.24878735414573125,0.19856131502560206,0.2014125202383314,0.0,0.00010712292818685196,0.05009748733469418,1.0690605622416504e-05,0.000488,7,20.273721800000203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.0690605622416504e-05,,2,2.313703700001497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,train,0.2612913442509515,0.21105995348521642,0.21392378849642618,0.0,0.00011160714503993014,0.05009746019329343,1.050745627353794e-05,0.000488,7,16.924476800002594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.050745627353794e-05,,2,2.2123085999992327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,train,0.2583350326333727,0.208148792386055,0.21091009889330184,0.0,7.3906517562656e-05,0.05009755651865687,1.0325832392768874e-05,0.000488,7,17.927438900002016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.0325832392768874e-05,,2,2.13480029999846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,train,0.2504804389817374,0.20024057584149496,0.2031556453023638,0.0,0.00011858258949359879,0.05009756130831582,1.0145735966318985e-05,0.000488,7,17.680398099997547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,1.0145735966318985e-05,,2,2.400463400001172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,train,0.26708020908491953,0.21681275750909532,0.21954170295170375,0.0,0.00014161263659064258,0.050097519265753884,9.967168963693966e-06,0.000488,7,16.58559520000199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,9.967168963693966e-06,,2,2.4089425999991363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,train,0.2562928008181708,0.20606898197105952,0.208894316639219,0.0,0.00010518530429440684,0.05009759696466582,9.790133337673889e-06,0.000488,7,20.932541600002878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,9.790133337673889e-06,,2,2.5864609999989625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,train,0.2706500653709684,0.2204241497176034,0.22341135569981166,0.0,0.00010695684717835061,0.050097569823265076,9.614631024292018e-06,0.000488,7,17.67330049999873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,9.614631024292018e-06,,2,2.435424100000091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,train,0.26464339239256723,0.21442118925707682,0.21733701016221726,0.0,0.0001039271077648404,0.05009749105998448,9.440663942813554e-06,0.000488,7,16.99686280000242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699985384941,9.440663942813554e-06,,2,2.064686599998822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,train,0.2556213395936148,0.2053764568907874,0.2082661518028804,0.0,0.00012273464173111797,0.05009759856121881,9.268233995714635e-06,0.000488,7,17.461720100000093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699985384941,9.268233995714635e-06,,2,2.752999099997396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,train,0.26178374673639027,0.21160252818039485,0.2146122008562088,0.0,6.975446428571428e-05,0.0500975139439106,9.09734306866149e-06,0.000488,7,18.261098499999207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699985384941,9.09734306866149e-06,,2,2.7924248999988777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,train,0.2605348548718861,0.2103317528963089,0.2132126965693065,0.0,8.802349371502974e-05,0.0500974782875606,8.927993030489933e-06,0.000488,7,18.285258200001408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699612855911,8.927993030489933e-06,,2,2.3711330000005546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,train,0.25082962002073017,0.20063271267073496,0.2034506265606199,0.0,8.270886610262096e-05,0.050097656569310596,8.760185733184882e-06,0.000488,7,16.01161349999893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,val,0.2883346527814865,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009699612855911,8.760185733184882e-06,,2,2.2570377999982156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,train,0.25360990847860065,0.20343007147312164,0.2063275490488325,0.0,6.859189098966973e-05,0.05009753203817776,8.593923011860015e-06,0.000488,7,16.951550800000405,0.0,0.0,1.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0
897,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,8.593923011860015e-06,,2,2.2715900000002875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,train,0.24929009590830123,0.19910878368786403,0.20194836386612483,0.0,6.975446636455931e-05,0.05009760654398373,8.429206684737872e-06,0.000488,7,18.1218329000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,8.429206684737872e-06,,2,2.245684800000163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,train,0.24546503382069723,0.19520011437790735,0.19805285334587097,0.0,0.00013950893584738618,0.050097505428961346,8.26603855312975e-06,0.000488,7,16.071207000000868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,8.26603855312975e-06,,2,2.2877703000012843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,train,0.25065598104681286,0.20040430767195566,0.20326672281537736,0.0,0.00012846447290420265,0.05009751447609493,8.104420401416228e-06,0.000488,7,19.00766830000066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,8.104420401416228e-06,,2,2.4458144000018365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,train,0.2521628886461258,0.20196299042020524,0.20471863448619843,0.0,8.53661830270929e-05,0.05009746178984642,7.944353997027508e-06,0.000488,7,17.30896539999958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,7.944353997027508e-06,,2,2.282201099998929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,train,0.2604997477361134,0.210303110735757,0.21327905569757735,0.0,8.254278405469709e-05,0.0500975852566106,7.78584109042415e-06,0.000488,7,17.90378590000182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,7.78584109042415e-06,,2,2.381509399998322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,train,0.2625906190701893,0.2122699362891061,0.2152053096464702,0.0,0.0001860119144631816,0.050097470836980004,7.628883415077919e-06,0.000488,7,18.100465299998177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,7.628883415077919e-06,,2,2.5497982000015327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,train,0.25514247587748934,0.20490963118416922,0.20764556101390294,0.0,0.00011283011242215122,0.050097448485238213,7.473482687452787e-06,0.000488,7,18.135836699999345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,7.473482687452787e-06,,2,2.280169699999533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,train,0.2545962631702423,0.20433608336108072,0.20730301312037877,0.0,0.00013563368338509463,0.05009741921510015,7.31964060698621e-06,0.000488,7,17.75091919999977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,7.31964060698621e-06,,2,2.4471604999998817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,train,0.25154151022434235,0.20135946358953202,0.20406990817614964,0.0,7.041879351683227e-05,0.050097546939338954,7.167358856070532e-06,0.000488,7,16.086131099997147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,7.167358856070532e-06,,2,2.328796300000249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,train,0.2625585283551897,0.21236453098910196,0.2153196143252509,0.0,8.038371847110934e-05,0.05009754002094269,7.0166391000346265e-06,0.000488,7,15.81547899999714,0.0,0.0,1.0,0.0,0.0,0.002232142857142857,0.0,0.0,0.0,0.0
907,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,7.0166391000346265e-06,,2,2.100162499998987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,train,0.26846271966184887,0.218260897057397,0.2209935188293457,0.0,8.686091937956267e-05,0.05009759696466582,6.867482987125533e-06,0.000488,7,19.410479599999235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,6.867482987125533e-06,,2,2.691451499998948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,train,0.256583822625024,0.2063540858881814,0.20915905705520085,0.0,0.00011012750474037603,0.05009758259568896,6.719892148490635e-06,0.000488,7,17.44882829999915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,6.719892148490635e-06,,2,2.2981680000011693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,train,0.2523576957838876,0.2020027254308973,0.20492842367717198,0.0,0.0002144673011831141,0.05009760707616806,6.57386819815971e-06,0.000488,7,17.314065599999594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009690299630165,6.57386819815971e-06,,2,2.2163392000002204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,train,0.25292674132755827,0.2026729370866503,0.20550550946167537,0.0,0.00013020833492711454,0.05009755279336657,6.429412733027256e-06,0.000488,7,19.744385299996793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,6.429412733027256e-06,,2,2.962943599999562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,train,0.254997051187924,0.2047795525618962,0.20755498111248016,0.0,9.998140012612566e-05,0.05009751820138523,6.286527332835145e-06,0.000488,7,16.800637299998925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,6.286527332835145e-06,,2,2.3666579999990063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,train,0.2558883769171579,0.20565766096115112,0.20862025448254176,0.0,0.00011102585683277409,0.050097480948482244,6.1452135601551655e-06,0.000488,7,17.97786310000083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,6.1452135601551655e-06,,2,2.465719599997101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,train,0.2673767570938383,0.21704905586583273,0.2198084933417184,0.0,0.00019182477886455933,0.05009751075080463,6.005472960372121e-06,0.000488,7,17.011742999999115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,6.005472960372121e-06,,2,2.2222365000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
